"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90"
1.03639142793465,0.716872302512862,0.787876552606593,0.761249958821444,1.33815949083301,1.02751589667294,0.89438292774719,0.690245708727713,0.468357427184804,0.47723295844652,0.193215958071596,0.0245808640989852,-0.516826542865714,-1.12923819992414,-1.05823394983041,-0.694337168100041,-1.01385629352183,-0.729839293146907,0.619241458633982,0.148838301763014,-0.703212699361758,-0.649959511791459,0.344099989520775,-0.0109212609478805,-0.268311667537655,-1.24462010632646,-2.05229345114265,-2.5670742643222,-2.57594979558391,-2.29193279520899,-2.38956363908787,-2.43394129539645,-2.0789200449278,-0.9428520434281,-0.445822292771983,-1.90140941969347,-2.62920298315421,-1.92803601347862,-0.605581855482878,0.113336176716149,0.0955851141927161,1.50679458480562,2.00382433546174,-0.0197967922095967,-1.28899776263504,-1.27124670011161,-0.294938261322804,-0.0641744485181785,-0.188431886182208,0.0867095829309999,1.09852014676667,1.23165311569241,0.273095739427044,0.512735083493386,-0.0819255110416115,-0.81859460576407,-0.481324417818849,0.690245708727713,1.15177333433696,0.0423319266224179,-0.499075480342281,-0.33044038636967,0.459481895923088,-1.02273182478355,-1.27124670011161,0.37960211456764,0.00682980157555222,-0.454697824033699,-0.62333291800631,-1.16474032497101,-0.987229699736682,0.530486146016819,1.04526695919637,-0.0464233859947458,-0.33044038636967,0.707996771251146,1.0097648341495,0.716872302512862,0.122211707977865,0.290846801950477,0.79675208386831,1.36478608461816,2.36772111719211,0.397353177091073,0.592614864848833,1.17839992812211,0.5748638023254,1.23165311569241,1.33815949083301,1.77306052265711
0.841129740176892,1.70205627256338,1.29378183452443,0.202091489333313,0.0689585204075672,0.397353177091073,0.0423319266224179,-0.649959511791459,0.0245808640989852,-0.374818042678252,-0.0552989172564623,-0.74759035567034,-0.348191448893103,1.24940417821584,1.42691480345017,0.974262709102637,0.468357427184804,-0.0197967922095967,0.237593614380178,1.35591055335644,2.50085408611785,1.56004777237592,0.264220208165327,-0.0552989172564623,-0.152929761135342,-0.073049979779895,-0.215058479967357,1.33815949083301,0.716872302512862,-0.383693573939968,0.956511646579205,0.681370177465997,-0.0197967922095967,0.557112739801968,0.99201377162607,1.14289780307525,0.113336176716149,-0.303813792584521,0.983138240364354,1.07189355298152,-0.0464233859947458,-0.809719074502354,-0.925100980904667,-0.481324417818849,-0.303813792584521,0.237593614380178,-0.170680823658775,-0.490199949080565,0.113336176716149,-0.898474387119518,-0.348191448893103,-1.38662860651392,-0.791968011978921,0.858880802700325,1.56004777237592,0.725747833774579,0.264220208165327,0.734623365036295,-0.632208449268027,-0.144054229873626,-0.0641744485181785,-0.996105230998398,-0.925100980904667,-0.641083980529743,0.432855302137938,1.72868286634853,1.32928395957129,0.539361677278535,0.983138240364354,0.69912123998943,-0.13517869861191,-0.0908010423033277,-0.578955261697728,-0.117427636088477,0.166589364286447,0.317473395735625,1.35591055335644,0.432855302137938,0.0512074578841341,-0.827470137025787,-0.756465886932056,-0.152929761135342,0.903258459008906,0.565988271063684,0.867756333962041,1.04526695919637,0.0512074578841341,-1.13811373118586,-0.996105230998398,-0.321564855107954
0.867756333962041,1.30265736578614,1.1695243968604,0.157713833024731,-0.206182948705641,0.0955851141927161,-0.0908010423033277,-0.827470137025787,-0.321564855107954,-0.543453136650863,-0.454697824033699,-0.898474387119518,-0.578955261697728,0.734623365036295,1.07189355298152,0.805627615130026,0.47723295844652,-0.0819255110416115,0.0955851141927161,0.654743583680848,2.18133496069606,1.54229670985249,0.0600829891458507,-0.126303167350193,-0.268311667537655,-0.161805292397059,-0.339315917631386,0.814503146391743,0.610365927372266,-0.587830792959445,0.423979770876222,0.317473395735625,-0.463573355295415,-0.117427636088477,0.592614864848833,0.734623365036295,0.139962770501298,-0.543453136650863,0.423979770876222,0.841129740176892,-0.0908010423033277,-1.06710948109213,-1.19136691875616,-0.978354168474965,-0.81859460576407,0.00682980157555222,-0.277187198799372,-1.00498076226011,-0.23280954249079,-1.20911798127959,-1.04048288730698,-1.55526370048653,-0.907349918381234,0.290846801950477,1.47129245975875,0.308597864473909,-0.321564855107954,0.264220208165327,-1.08486054361556,-0.738714824408623,-0.490199949080565,-1.36000201272877,-1.15586479370929,-1.07598501235385,-0.321564855107954,1.32040842830958,1.30265736578614,0.397353177091073,0.876631865223757,0.583739333587117,-0.33044038636967,-0.321564855107954,-0.774216949455488,-0.516826542865714,-0.152929761135342,-0.170680823658775,0.619241458633982,0.18434042680988,-0.170680823658775,-0.898474387119518,-1.05823394983041,-0.507951011603997,0.628116989895699,0.113336176716149,0.290846801950477,0.805627615130026,-0.0109212609478805,-1.25349563758817,-1.20911798127959,-0.703212699361758
0.832254208915175,1.7641849913954,1.28490630326271,0.210967020595029,0.0867095829309999,0.388477645829357,0.0334563953607014,-0.667710574314892,0.0512074578841341,-0.365942511416535,-0.00204572968616398,-0.756465886932056,-0.303813792584521,1.29378183452443,1.48016799102047,0.983138240364354,0.432855302137938,-0.0375478547330296,0.255344676903611,1.53342117859077,2.50972961737957,1.56004777237592,0.290846801950477,-0.0996765735650442,-0.170680823658775,-0.0908010423033277,-0.241685073752506,1.36478608461816,0.67249464620428,-0.374818042678252,1.00088930288779,0.636992521157415,-0.0197967922095967,0.557112739801968,0.983138240364354,1.14289780307525,0.0689585204075672,-0.312689323846237,1.01864036541122,1.07189355298152,-0.073049979779895,-0.809719074502354,-0.9428520434281,-0.490199949080565,-0.321564855107954,0.210967020595029,-0.215058479967357,-0.472448886557132,0.0867095829309999,-0.933976512166384,-0.294938261322804,-1.38662860651392,-0.800843543240638,0.947636115317488,1.52454564732905,0.725747833774579,0.28197127068876,0.725747833774579,-0.62333291800631,-0.117427636088477,-0.0552989172564623,-0.996105230998398,-0.933976512166384,-0.649959511791459,0.512735083493386,1.79081158518054,1.32040842830958,0.548237208540251,0.965387177840921,0.69912123998943,-0.144054229873626,-0.0996765735650442,-0.561204199174296,-0.10855210482676,0.166589364286447,0.317473395735625,1.31153289704786,0.468357427184804,0.0600829891458507,-0.827470137025787,-0.72096376188519,-0.13517869861191,0.867756333962041,0.583739333587117,0.89438292774719,1.05414249045809,0.0423319266224179,-1.11148713740071,-0.996105230998398,-0.294938261322804
1.44466586597361,1.08076908424323,1.09852014676667,1.14289780307525,2.02157539798517,1.7109318038251,1.20502652190726,1.10739567802838,0.956511646579205,0.67249464620428,0.450606364661371,1.14289780307525,0.175464895548164,-0.374818042678252,-0.215058479967357,-0.188431886182208,-0.52570207412743,-0.0908010423033277,0.965387177840921,0.388477645829357,-0.561204199174296,-0.481324417818849,1.27603077200099,0.406228708352789,-0.383693573939968,-0.570079730436012,-1.49313498165451,-2.07004451366608,-1.94578707600205,-1.77715198202944,-1.92803601347862,-1.9191604822169,-1.59964135679511,-0.454697824033699,0.273095739427044,-1.4842594503928,-2.31855938899414,-1.4842594503928,0.228718083118462,0.486108489708237,0.645868052419132,1.96832221041487,2.74936896144591,0.885507396485474,-1.01385629352183,-1.07598501235385,-0.117427636088477,0.148838301763014,0.335224458259058,0.450606364661371,1.39141267840331,0.858880802700325,0.299722333212193,1.79968711644226,0.308597864473909,-0.62333291800631,-0.0996765735650442,1.67542967877823,1.31153289704786,-0.152929761135342,-0.889598855857802,-0.126303167350193,1.08964461550495,-0.587830792959445,-0.303813792584521,1.40916374092674,0.512735083493386,0.0689585204075672,0.503859552231669,-0.250560605014222,0.290846801950477,1.45354139723532,1.30265736578614,0.344099989520775,0.157713833024731,1.0630180217198,1.78193605391883,0.716872302512862,0.37960211456764,0.770125490083161,1.47129245975875,1.70205627256338,1.87069136653599,0.583739333587117,0.707996771251146,1.43579033471189,0.761249958821444,1.34703502209473,1.61330095994622,1.96832221041487
1.5511722411142,1.04526695919637,1.09852014676667,1.03639142793465,1.97719774167659,1.62217649120793,1.14289780307525,0.974262709102637,0.965387177840921,0.734623365036295,0.5748638023254,0.983138240364354,0.0334563953607014,-0.52570207412743,-0.401444636463401,-0.23280954249079,-0.578955261697728,-0.152929761135342,0.965387177840921,0.361851052044207,-0.632208449268027,-0.259436136275939,1.20502652190726,0.299722333212193,-0.507951011603997,-0.84522119954922,-1.51976157543966,-2.05229345114265,-1.92803601347862,-1.87478282590832,-1.99016473231063,-2.0789200449278,-1.74164985698257,-0.33044038636967,0.148838301763014,-1.5375126379631,-2.39843917034959,-1.5907658255334,0.0512074578841341,0.503859552231669,0.468357427184804,1.79081158518054,2.50085408611785,0.716872302512862,-0.925100980904667,-1.13811373118586,-0.170680823658775,-0.0197967922095967,-0.10855210482676,0.210967020595029,1.40028820966502,1.07189355298152,0.370726583305924,1.64880308499308,0.237593614380178,-0.62333291800631,-0.179556354920491,1.5511722411142,1.32928395957129,-0.10855210482676,-0.81859460576407,-0.215058479967357,1.00088930288779,-0.578955261697728,-0.52570207412743,1.31153289704786,0.503859552231669,0.0423319266224179,0.299722333212193,-0.649959511791459,-0.161805292397059,1.25827970947756,1.1162712092901,0.308597864473909,0.0600829891458507,0.947636115317488,1.28490630326271,0.805627615130026,0.344099989520775,0.486108489708237,1.0097648341495,1.47129245975875,2.13695730438748,0.725747833774579,0.725747833774579,1.41803927218846,0.89438292774719,1.24052864695413,1.38253714714159,1.85294030401256
0.974262709102637,1.51567011606734,1.42691480345017,0.157713833024731,0.0245808640989852,0.539361677278535,0.00682980157555222,-0.587830792959445,-0.0996765735650442,-0.374818042678252,-0.223934011229073,-0.62333291800631,-0.507951011603997,1.07189355298152,1.20502652190726,0.974262709102637,0.565988271063684,0.0867095829309999,0.317473395735625,0.707996771251146,2.35884558593039,1.56004777237592,0.273095739427044,0.406228708352789,0.00682980157555222,0.0867095829309999,0.28197127068876,1.21390205316898,0.956511646579205,-0.0908010423033277,0.956511646579205,0.885507396485474,0.175464895548164,0.290846801950477,0.823378677653459,0.841129740176892,0.335224458259058,-0.33044038636967,0.610365927372266,0.965387177840921,0.0955851141927161,-0.765341418193772,-0.898474387119518,-0.712088230623474,-0.52570207412743,0.175464895548164,0.00682980157555222,-0.543453136650863,0.122211707977865,-0.756465886932056,-1.05823394983041,-1.59964135679511,-0.72096376188519,0.565988271063684,1.54229670985249,0.592614864848833,-0.259436136275939,0.494984020969953,-0.72096376188519,-0.791968011978921,-0.445822292771983,-1.3244998876819,-1.16474032497101,-0.871847793334369,0.0867095829309999,1.47129245975875,1.47129245975875,0.636992521157415,1.09852014676667,1.03639142793465,-0.144054229873626,0.0423319266224179,-0.42807123024855,-0.117427636088477,0.202091489333313,0.131087239239582,1.02751589667294,0.397353177091073,0.193215958071596,-0.703212699361758,-0.854096730810936,-0.543453136650863,0.867756333962041,0.468357427184804,0.610365927372266,1.1695243968604,0.219842551856745,-0.951727574689816,-1.03160735604526,-0.374818042678252
0.850005271438608,1.91506902284457,1.36478608461816,0.255344676903611,0.18434042680988,0.539361677278535,0.0778340516692834,-0.578955261697728,0.166589364286447,-0.321564855107954,0.113336176716149,-0.703212699361758,-0.250560605014222,1.48904352228219,1.59554989742278,1.04526695919637,0.423979770876222,-0.00204572968616398,0.299722333212193,1.6576786162548,2.62511152378188,1.5511722411142,0.335224458259058,0.00682980157555222,-0.0819255110416115,-0.0197967922095967,-0.117427636088477,1.59554989742278,0.787876552606593,-0.277187198799372,1.12514674055182,0.707996771251146,0.0600829891458507,0.681370177465997,1.07189355298152,1.20502652190726,0.0867095829309999,-0.259436136275939,1.14289780307525,1.08964461550495,-0.0641744485181785,-0.783092480717205,-0.907349918381234,-0.392569105201685,-0.223934011229073,0.264220208165327,-0.179556354920491,-0.401444636463401,0.166589364286447,-0.836345668287503,-0.241685073752506,-1.38662860651392,-0.783092480717205,0.983138240364354,1.53342117859077,0.787876552606593,0.388477645829357,0.823378677653459,-0.543453136650863,-0.0464233859947458,-0.0286723234713132,-0.898474387119518,-0.84522119954922,-0.543453136650863,0.628116989895699,1.85294030401256,1.34703502209473,0.583739333587117,1.00088930288779,0.734623365036295,-0.0641744485181785,-0.0286723234713132,-0.507951011603997,-0.0197967922095967,0.255344676903611,0.423979770876222,1.52454564732905,0.494984020969953,0.122211707977865,-0.81859460576407,-0.676586105576609,-0.0552989172564623,0.983138240364354,0.681370177465997,1.0097648341495,1.14289780307525,0.0689585204075672,-1.09373607487728,-0.9428520434281,-0.241685073752506
1.27603077200099,0.832254208915175,0.858880802700325,0.841129740176892,1.79968711644226,1.29378183452443,0.903258459008906,0.805627615130026,0.787876552606593,0.193215958071596,0.0423319266224179,0.219842551856745,-0.188431886182208,-0.951727574689816,-0.712088230623474,-0.667710574314892,-0.960603105951533,-0.800843543240638,0.264220208165327,0.104460645454433,-1.00498076226011,-1.12923819992414,0.37960211456764,0.00682980157555222,-1.04048288730698,-1.31562435642019,-1.90140941969347,-2.60257638936906,-2.36293704530272,-2.45169235791988,-2.12329770123638,-2.16767535754496,-1.88365835717004,-0.960603105951533,-0.126303167350193,-1.47538391913108,-2.39843917034959,-1.71502326319742,-0.383693573939968,0.122211707977865,0.104460645454433,1.66655414751651,2.07482858555547,0.0955851141927161,-1.3244998876819,-1.28899776263504,-0.33044038636967,-0.348191448893103,-0.161805292397059,0.273095739427044,1.12514674055182,0.610365927372266,-0.073049979779895,1.05414249045809,0.0778340516692834,-0.898474387119518,-0.578955261697728,0.716872302512862,0.99201377162607,-0.0996765735650442,-0.862972262072652,-0.499075480342281,0.486108489708237,-0.827470137025787,-1.20911798127959,0.725747833774579,0.237593614380178,-0.392569105201685,-0.587830792959445,-1.01385629352183,-0.880723324596085,0.432855302137938,0.929885052794056,0.00682980157555222,-0.401444636463401,0.592614864848833,1.0097648341495,0.494984020969953,0.157713833024731,0.193215958071596,0.645868052419132,1.34703502209473,1.74643392887196,0.122211707977865,0.512735083493386,1.08076908424323,0.565988271063684,1.24052864695413,1.37366161587987,1.6576786162548
0.787876552606593,0.956511646579205,1.1695243968604,-0.312689323846237,-0.259436136275939,0.246469145641895,-0.52570207412743,-0.987229699736682,-0.348191448893103,-0.756465886932056,-0.791968011978921,-0.960603105951533,-0.862972262072652,0.5748638023254,0.79675208386831,0.459481895923088,0.423979770876222,-0.268311667537655,0.104460645454433,0.565988271063684,1.51567011606734,1.09852014676667,-0.0641744485181785,0.113336176716149,-0.312689323846237,-0.250560605014222,-0.215058479967357,0.521610614755102,0.486108489708237,-0.0286723234713132,0.539361677278535,0.423979770876222,-0.197307417443924,0.28197127068876,0.628116989895699,0.468357427184804,0.0423319266224179,-0.649959511791459,0.175464895548164,0.67249464620428,-0.241685073752506,-1.38662860651392,-1.42213073156078,-1.3244998876819,-1.03160735604526,-0.0286723234713132,-0.436946761510267,-1.17361585623273,-0.401444636463401,-0.916225449642951,-1.38662860651392,-2.01679132609578,-1.12923819992414,0.0423319266224179,1.0630180217198,0.0423319266224179,-0.783092480717205,-0.649959511791459,-1.25349563758817,-1.23574457506474,-1.01385629352183,-1.67064560688884,-1.52863710670138,-1.01385629352183,-0.294938261322804,1.61330095994622,1.38253714714159,0.512735083493386,0.734623365036295,0.79675208386831,-0.463573355295415,-0.52570207412743,-0.925100980904667,-0.960603105951533,0.344099989520775,-0.170680823658775,0.273095739427044,-0.126303167350193,-0.268311667537655,-0.854096730810936,-1.07598501235385,-0.774216949455488,0.654743583680848,-0.0109212609478805,0.157713833024731,0.67249464620428,-0.303813792584521,-1.4842594503928,-1.39550413777563,-0.854096730810936
0.965387177840921,0.69912123998943,0.752374427559728,0.79675208386831,1.4979190535439,1.08964461550495,0.903258459008906,0.725747833774579,0.503859552231669,0.47723295844652,0.326348926997342,0.0955851141927161,-0.374818042678252,-0.916225449642951,-0.925100980904667,-0.729839293146907,-0.951727574689816,-0.499075480342281,0.752374427559728,0.18434042680988,-0.552328667912579,-0.445822292771983,0.468357427184804,0.0600829891458507,-0.215058479967357,-1.35112648146705,-1.92803601347862,-2.58482532684563,-2.52269660801361,-2.27418173268556,-2.25643067016212,-2.29193279520899,-2.01679132609578,-0.969478637213249,-0.436946761510267,-1.88365835717004,-2.60257638936906,-1.84815623212317,-0.481324417818849,0.148838301763014,0.0689585204075672,1.43579033471189,2.07482858555547,0.0600829891458507,-1.17361585623273,-1.19136691875616,-0.268311667537655,-0.073049979779895,-0.215058479967357,-0.0552989172564623,1.1162712092901,1.24052864695413,0.397353177091073,0.654743583680848,0.00682980157555222,-0.738714824408623,-0.392569105201685,0.610365927372266,1.16064886559868,0.157713833024731,-0.392569105201685,-0.197307417443924,0.557112739801968,-0.836345668287503,-1.09373607487728,0.397353177091073,0.0955851141927161,-0.578955261697728,-0.62333291800631,-1.18249138749444,-0.987229699736682,0.610365927372266,1.1162712092901,-0.0908010423033277,-0.303813792584521,0.716872302512862,1.0630180217198,0.619241458633982,0.175464895548164,0.237593614380178,0.707996771251146,1.44466586597361,2.35884558593039,0.388477645829357,0.69912123998943,1.20502652190726,0.645868052419132,1.42691480345017,1.37366161587987,1.80856264770398
0.89438292774719,2.00382433546174,1.42691480345017,0.308597864473909,0.157713833024731,0.60149039611055,0.0778340516692834,-0.552328667912579,0.228718083118462,-0.303813792584521,0.131087239239582,-0.685461636838325,-0.215058479967357,1.53342117859077,1.56892330363763,1.00088930288779,0.432855302137938,0.0423319266224179,0.326348926997342,1.56892330363763,2.62511152378188,1.57779883489935,0.361851052044207,0.0955851141927161,0.0157053328372687,0.0600829891458507,-0.00204572968616398,1.70205627256338,0.876631865223757,-0.206182948705641,1.08076908424323,0.761249958821444,0.0955851141927161,0.654743583680848,1.03639142793465,1.16064886559868,0.113336176716149,-0.23280954249079,1.10739567802838,1.1162712092901,-0.0286723234713132,-0.756465886932056,-0.907349918381234,-0.410320167725117,-0.23280954249079,0.317473395735625,-0.126303167350193,-0.357066980154819,0.193215958071596,-0.81859460576407,-0.250560605014222,-1.3777530752522,-0.765341418193772,0.965387177840921,1.56004777237592,0.779001021344877,0.317473395735625,0.823378677653459,-0.543453136650863,-0.00204572968616398,-0.0109212609478805,-0.933976512166384,-0.862972262072652,-0.587830792959445,0.539361677278535,1.79081158518054,1.37366161587987,0.583739333587117,1.00088930288779,0.734623365036295,-0.0641744485181785,-0.0286723234713132,-0.52570207412743,-0.0464233859947458,0.246469145641895,0.370726583305924,1.48904352228219,0.468357427184804,0.122211707977865,-0.809719074502354,-0.729839293146907,-0.0819255110416115,1.00088930288779,0.628116989895699,0.956511646579205,1.14289780307525,0.0778340516692834,-1.10261160613899,-0.951727574689816,-0.312689323846237
0.654743583680848,0.468357427184804,0.60149039611055,0.832254208915175,1.42691480345017,0.983138240364354,0.5748638023254,0.335224458259058,0.299722333212193,0.219842551856745,-0.223934011229073,-0.0819255110416115,-0.854096730810936,-1.31562435642019,-1.18249138749444,-0.996105230998398,-1.28899776263504,-0.62333291800631,0.832254208915175,-0.197307417443924,-1.14698926244758,-0.72096376188519,0.539361677278535,-0.223934011229073,-0.374818042678252,-1.39550413777563,-2.26530620142384,-2.69133170198623,-2.65582957693936,-2.24755513890041,-2.48719448296675,-2.48719448296675,-2.06116898240436,-0.996105230998398,-0.925100980904667,-2.38956363908787,-2.93984657731428,-1.90140941969347,-0.303813792584521,-0.144054229873626,0.210967020595029,1.71980733508681,1.79968711644226,-0.534577605389147,-1.54638816922481,-1.3777530752522,-0.516826542865714,-0.286062730061088,-0.277187198799372,0.113336176716149,0.929885052794056,1.04526695919637,0.486108489708237,0.681370177465997,-0.33044038636967,-1.14698926244758,-0.543453136650863,0.494984020969953,0.956511646579205,-0.0197967922095967,-0.72096376188519,-0.516826542865714,0.219842551856745,-1.17361585623273,-1.4310062628225,0.210967020595029,-0.419195698986834,-0.827470137025787,-0.765341418193772,-1.22686904380302,-0.960603105951533,0.494984020969953,1.19615099064555,-0.321564855107954,-0.454697824033699,0.583739333587117,1.17839992812211,0.423979770876222,-0.144054229873626,0.0778340516692834,0.787876552606593,1.74643392887196,2.24346367952808,0.0778340516692834,0.60149039611055,0.814503146391743,0.468357427184804,0.99201377162607,1.0630180217198,1.5511722411142
1.24052864695413,0.779001021344877,0.841129740176892,0.814503146391743,1.7109318038251,1.29378183452443,0.832254208915175,0.761249958821444,0.752374427559728,0.148838301763014,-0.10855210482676,0.122211707977865,-0.188431886182208,-1.01385629352183,-0.765341418193772,-0.703212699361758,-0.996105230998398,-0.880723324596085,0.18434042680988,0.0512074578841341,-1.02273182478355,-1.16474032497101,0.264220208165327,-0.0819255110416115,-1.04048288730698,-1.36000201272877,-1.96353813852548,-2.54932320179876,-2.28305726394727,-2.37181257656444,-2.16767535754496,-2.20317748259182,-1.92803601347862,-1.08486054361556,-0.197307417443924,-1.47538391913108,-2.41619023287302,-1.79490304455287,-0.534577605389147,0.0423319266224179,0.0245808640989852,1.62217649120793,1.97719774167659,-0.188431886182208,-1.43988179408422,-1.35112648146705,-0.419195698986834,-0.357066980154819,-0.215058479967357,0.210967020595029,0.99201377162607,0.450606364661371,-0.215058479967357,0.850005271438608,0.00682980157555222,-0.996105230998398,-0.72096376188519,0.486108489708237,0.885507396485474,-0.10855210482676,-0.880723324596085,-0.570079730436012,0.388477645829357,-0.836345668287503,-1.33337541894362,0.548237208540251,0.18434042680988,-0.490199949080565,-0.694337168100041,-1.08486054361556,-0.996105230998398,0.352975520782491,0.921009521532339,-0.0464233859947458,-0.490199949080565,0.521610614755102,0.947636115317488,0.432855302137938,0.0778340516692834,0.122211707977865,0.592614864848833,1.32928395957129,1.64880308499308,0.0157053328372687,0.397353177091073,0.983138240364354,0.494984020969953,1.19615099064555,1.28490630326271,1.58667436616107
